data_partition,cv_fold,BB_rating,BB_rating_4class,unit_norm,source_file,timestamp_chr,folder,unit,timestamp,processed_file,n_points,genotype,g_alias,treatment,structural_digital_biomass,structural_height,structural_height_max,structural_leaf_angle,structural_leaf_area,structural_leaf_area_index,structural_leaf_area_projected,structural_leaf_inclination,structural_light_penetration_depth,folder_rating,threshold_source,NDVI_bin1,NDVI_bin2,NDVI_bin3,NDVI_bin4,NDVI_bin5,NDVI_bin6,SRI_bin1,SRI_bin2,SRI_bin3,SRI_bin4,SRI_bin5,SRI_bin6,PSRI_bin1,PSRI_bin2,PSRI_bin3,PSRI_bin4,PSRI_bin5,PSRI_bin6,IPVI_bin1,IPVI_bin2,IPVI_bin3,IPVI_bin4,IPVI_bin5,IPVI_bin6,GB_NDVI_bin1,GB_NDVI_bin2,GB_NDVI_bin3,GB_NDVI_bin4,GB_NDVI_bin5,GB_NDVI_bin6,GR_NDVI_bin1,GR_NDVI_bin2,GR_NDVI_bin3,GR_NDVI_bin4,GR_NDVI_bin5,GR_NDVI_bin6,HUE_bin1,HUE_bin2,HUE_bin3,HUE_bin4,HUE_bin5,HUE_bin6,NPCI_bin1,NPCI_bin2,NPCI_bin3,NPCI_bin4,NPCI_bin5,NPCI_bin6,GREENNESS_bin1,GREENNESS_bin2,GREENNESS_bin3,GREENNESS_bin4,GREENNESS_bin5,GREENNESS_bin6,GNDVI_bin1,GNDVI_bin2,GNDVI_bin3,GNDVI_bin4,GNDVI_bin5,GNDVI_bin6,BNDVI_bin1,BNDVI_bin2,BNDVI_bin3,BNDVI_bin4,BNDVI_bin5,BNDVI_bin6,GRVI_bin1,GRVI_bin2,GRVI_bin3,GRVI_bin4,GRVI_bin5,GRVI_bin6,GLI_bin1,GLI_bin2,GLI_bin3,GLI_bin4,GLI_bin5,GLI_bin6,VARI_bin1,VARI_bin2,VARI_bin3,VARI_bin4,VARI_bin5,VARI_bin6,NGBI_bin1,NGBI_bin2,NGBI_bin3,NGBI_bin4,NGBI_bin5,NGBI_bin6,RGRI_bin1,RGRI_bin2,RGRI_bin3,RGRI_bin4,RGRI_bin5,RGRI_bin6,GI2_bin1,GI2_bin2,GI2_bin3,GI2_bin4,GI2_bin5,GI2_bin6,BLB_bin1,BLB_bin2,BLB_bin3,BLB_bin4,BLB_bin5,BLB_bin6,pcavg_wvl1,pcavg_wvl2,pcavg_wvl3,pcavg_wvl4,pcavg_ndvi,pcavg_sri,pcavg_psri,pcavg_ipvi,pcavg_gb_ndvi,pcavg_gr_ndvi,pcavg_hue,pcavg_npci,pcavg_greenness,pcavg_gndvi,pcavg_bndvi,pcavg_grvi,pcavg_gli,pcavg_vari,pcavg_ngbi,pcavg_rgri,pcavg_gi2,pcavg_blb,cluster_0_ratio,cluster_1_ratio,cluster_2_ratio,cluster_3_ratio,cluster_4_ratio,cluster_5_ratio,cluster_6_ratio,cluster_7_ratio,cluster_8_ratio,cluster_9_ratio,cluster_10_ratio,cluster_11_ratio
training_90,5,0,0,18-05-02,18-5-2_20230914T081004_VIs.csv,20230914,BB_rating_0,0018-05-02,20230914,18-5-2_20230914T081004_VIs_binned.csv,180192,Exp59_5_IR13,Exp59_5_IR13,WW_Healthy_3,58473950,525.5955,663.3645,19.576,111233.5,0.4635,32992.85,2.991265,348.8875,0,full_training_only,0.108764666,0.199846818,0.198992108,0.176758539,0.153836761,0.161801108,0.109920542,0.200790122,0.199012626,0.177593527,0.153182218,0.159500964,0.202657475,0.1737072,0.164954404,0.170288226,0.170216073,0.118176621,0.109452874,0.199630366,0.197188336,0.177568849,0.154369568,0.161790008,0.191031191,0.198962149,0.174997225,0.155344655,0.141247641,0.138417138,0.128071928,0.195831946,0.191502942,0.176900877,0.151492951,0.156199356,0.024779124,0.099876798,0.166350337,0.628596164,0.013041644,0.067355931,0.441368431,0.144913931,0.081541512,0.319450539,0.012725586,0,0.15616779,0.146516223,0.153048652,0.164648292,0.182197605,0.197421439,0.166790618,0.185033689,0.176580937,0.164326388,0.148031391,0.159236977,0.218051038,0.204780828,0.166613016,0.143302734,0.13137009,0.135882294,0.117478208,0.173088668,0.184925879,0.173738271,0.166209539,0.184559436,0.171092657,0.179202656,0.180085263,0.164631303,0.148161512,0.156826609,0.118988635,0.157170312,0.170839952,0.165663153,0.169434662,0.217903285,0.233714644,0.200435572,0.161606285,0.136060847,0.127177168,0.141005484,0.189292543,0.160439046,0.171610299,0.186031474,0.174319496,0.118307143,0.171153718,0.178503231,0.180407221,0.163054822,0.148955303,0.157925706,0.212850737,0.210530989,0.196362769,0.152071124,0.124095409,0.104088972,161.964593322678,229.685102557272,164.668803276505,440.182155700586,0.507592407990188,3.5663087160859,-0.157041465896887,0.574658390019524,0.101360786405925,0.112737437280889,-1.34689209418281,-0.0194600610399297,0.368622123787279,0.354591728207786,0.484286906377479,0.187884871092907,0.164826748054086,0.359447003163663,0.16721442198135,0.775196905610802,0.417138694247317,22361.8259779735,0.0638673055823014,0.108981392328534,0.101810385364652,0.0332967598916231,0.0002966927159139,0.0013771020399023,0.29742045276428,0.0121755973040148,0.140632347343201,0.0615217537338498,0,0.178620210931727
training_90,5,0,0,18-05-02,18-5-2_20230915T080614_VIs.csv,20230915,BB_rating_0,0018-05-02,20230915,18-5-2_20230915T080614_VIs_binned.csv,213004,Exp59_5_IR13,Exp59_5_IR13,WW_Healthy_3,65163700,536.7405,676.8095,20.971,121382.5,0.5055,38802.65,2.79527,323.1905,0,full_training_only,0.083708548,0.162036537,0.20187897,0.207029471,0.187225631,0.158120842,0.084533586,0.162805599,0.201953385,0.208040632,0.186231136,0.156435662,0.162561229,0.192524269,0.206284724,0.196394103,0.153163731,0.089071944,0.084206227,0.16191916,0.199963378,0.207973182,0.187868857,0.158069196,0.136382843,0.173641759,0.195055306,0.183679506,0.165158031,0.146082556,0.099461495,0.16112903,0.198876041,0.206383188,0.177969643,0.156180603,0.021332933,0.105415861,0.214784699,0.59157105,0.009610148,0.057285309,0.382220948,0.162057509,0.095981692,0.345228641,0.01451121,0,0.139133946,0.161271239,0.184169135,0.189019151,0.174365812,0.152040716,0.12650478,0.163943509,0.192790204,0.196752869,0.171854752,0.148153887,0.1487114,0.185704962,0.191747698,0.166820826,0.155458417,0.151556697,0.088744945,0.146323706,0.197406184,0.21027662,0.199618584,0.157629961,0.121502832,0.152091023,0.189257976,0.19992205,0.18666122,0.1505649,0.090854412,0.13966722,0.1944806,0.206354875,0.193789853,0.17485304,0.169271702,0.185122856,0.180060076,0.161971334,0.156537191,0.14703684,0.16246928,0.193191413,0.208229362,0.199729241,0.148256815,0.088123889,0.121540398,0.151466486,0.189422327,0.197978005,0.187520544,0.15207224,0.198503314,0.167686992,0.189700663,0.191095003,0.141678091,0.111335937,177.32829899908,250.304285365533,173.434912020432,471.197170006197,0.520027599090607,3.64303616711705,-0.162963596891157,0.583999328251515,0.122967131028599,0.126023589618413,-1.52671227864141,0.0014264946625457,0.366134129213168,0.362905448096456,0.512359318592166,0.19578889069318,0.18306874798174,0.355322690389706,0.19474785019887,0.753403636765058,0.425453964263481,23938.6603202851,0.0501037020200585,0.119356763360514,0.0670890511501927,0.0253241280033336,0.0004735252057467,0.0027795929577331,0.306763834038886,0.0115161330037597,0.135357180062695,0.0483705997670255,0,0.232865490430056
training_90,5,0,0,18-05-02,18-5-2_20231031T080956_VIs.csv,20231031,BB_rating_0,0018-05-02,20231031,18-5-2_20231031T080956_VIs_binned.csv,204794,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,47212250,384.4905,533.957,25.365,122792,0.5115,47268,2.334495,246.233,0,full_training_only,0.108038654,0.159019181,0.168448257,0.165917552,0.172923405,0.225652951,0.109251041,0.159782224,0.168687652,0.166915403,0.172060325,0.223303354,0.194397064,0.147404537,0.145166099,0.162184089,0.190609314,0.160238897,0.108649346,0.158750476,0.166948399,0.166616183,0.173426614,0.225608982,0.144030208,0.144039978,0.159476147,0.165933937,0.173051184,0.213468546,0.113235933,0.142680598,0.158570361,0.166752148,0.180346126,0.238414834,0.028814321,0.113157612,0.179629286,0.567165054,0.01827202,0.092961708,0.387901956,0.132067539,0.085841945,0.378481829,0.01570673,0,0.228950685,0.178551537,0.149458195,0.140034003,0.136672757,0.166332822,0.137642288,0.134813621,0.148204602,0.160623382,0.182202355,0.236513753,0.164509652,0.156516726,0.165066616,0.169224305,0.161446348,0.183236353,0.159703659,0.175776649,0.158745828,0.143137092,0.148498013,0.214138758,0.196736768,0.160235461,0.155692338,0.150089153,0.147666154,0.189580128,0.158777096,0.169129255,0.155370366,0.142334857,0.148420049,0.225968377,0.229753383,0.166847571,0.149510092,0.143843386,0.143970508,0.166075061,0.21883353,0.143656643,0.141927083,0.159399568,0.175353774,0.160829403,0.196790503,0.159610171,0.156039178,0.148442881,0.148325639,0.190791627,0.175151616,0.159028097,0.167314472,0.181528756,0.183628427,0.133348633,186.91158432376,243.989721378556,179.252756428411,491.973163276268,0.5265999263879,3.89730942386169,-0.14275784479105,0.590319369743263,0.141748968553917,0.143089876979404,-1.24156575298754,0.0029176805342667,0.351514243261486,0.384192957969004,0.520391271681049,0.179434929904311,0.165710172106458,0.343361438276834,0.180830225173912,0.822936184797474,0.419168137628677,24994.9325941287,0.0572015688444097,0.128861599865641,0.0906728840853182,0.042234318965432,0.0008002292014502,0.0023167129350628,0.203702788946958,0.0201983778069768,0.145103288843224,0.0917793738453483,0,0.217128856660179
training_90,5,0,0,18-05-02,18-5-2_20231101T080508_VIs.csv,20231101,BB_rating_0,0018-05-02,20231101,18-5-2_20231101T080508_VIs_binned.csv,223428,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,51074250,387.887,542.2495,24.738,131673.5,0.5485,48868.25,2.389575,248.8595,0,full_training_only,0.090522952,0.157198869,0.172738828,0.176874463,0.182778036,0.219886852,0.09151883,0.157785974,0.172817488,0.17772317,0.181716899,0.218437639,0.161835662,0.155444056,0.168164606,0.187509511,0.200037598,0.127008567,0.091140612,0.156925845,0.171011172,0.177684582,0.183404648,0.219833142,0.130299341,0.142930034,0.15974112,0.169198475,0.181569572,0.216261458,0.097808233,0.140694724,0.163221097,0.172177042,0.18659786,0.239501045,0.027163113,0.116368584,0.198493474,0.56487101,0.013176504,0.079927314,0.373353458,0.144568708,0.093173766,0.375561537,0.01334253,0,0.209731273,0.193412525,0.165174735,0.151917431,0.138552707,0.141211329,0.117543326,0.134819894,0.155753187,0.170850043,0.194907441,0.22612611,0.150803633,0.154625979,0.164884546,0.172453149,0.173048433,0.18418426,0.126652668,0.180406625,0.181897551,0.165770469,0.161015621,0.184257066,0.159706183,0.168927145,0.174916295,0.16935686,0.158766181,0.168327335,0.125588873,0.173558493,0.17775897,0.164221613,0.162063159,0.196808892,0.199782271,0.17536165,0.16499487,0.156693383,0.151926635,0.151241191,0.188932121,0.155163273,0.163686358,0.182561149,0.181509804,0.128147296,0.159768849,0.168287049,0.175162486,0.167646954,0.159612182,0.169522479,0.188951251,0.171616807,0.17263727,0.178164778,0.17116476,0.117465134,137.716423187783,196.25196036307,136.816938790125,437.701926347638,0.533605054084359,3.8569994518064,-0.14369464691921,0.594137684876058,0.149120393229155,0.15030419444417,-1.3746640377908,0.0053245192107806,0.346401747465876,0.388027113422859,0.528147585837624,0.185466732510076,0.175193817167081,0.345350108298763,0.189222324942585,0.765009602525118,0.422167125214669,22235.7286374403,0.0517870430919791,0.132762080862291,0.0850790357859607,0.0353439917018062,0.0001352966378785,0.0003472613705549,0.225489886576319,0.0167226644417886,0.130038108553002,0.0742056959884546,0,0.248088934989966
training_90,5,0,0,18-05-02,18-5-2_20231102T043618_VIs.csv,20231102,BB_rating_0,0018-05-02,20231102,18-5-2_20231102T043618_VIs_binned.csv,208203,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,48088300,390.296,533.984,24.776,123210,0.513,46080.7,2.38609,239.243,0,full_training_only,0.099117578,0.166310399,0.171671222,0.167578551,0.171632793,0.223689457,0.100151913,0.167109546,0.171671771,0.168421306,0.170639724,0.222005739,0.199973095,0.148085691,0.14341102,0.161610047,0.193083601,0.153836545,0.099732439,0.166060612,0.170066818,0.168265466,0.172223637,0.223651028,0.145641607,0.148461066,0.156636054,0.162678438,0.172255951,0.214326884,0.108636449,0.149145769,0.162426332,0.167680921,0.176614681,0.235495848,0.030081219,0.115906111,0.184171218,0.564247393,0.018136146,0.087457914,0.388290202,0.130623702,0.084355533,0.382608821,0.014121741,0,0.226845425,0.175941627,0.14701432,0.139496678,0.139117194,0.171584757,0.138034718,0.141440195,0.147924532,0.158765382,0.179217461,0.234617712,0.167042933,0.156614758,0.159295053,0.164770926,0.164506739,0.187769591,0.153366068,0.178815774,0.159799362,0.141354691,0.150195065,0.216469039,0.191197875,0.159695836,0.155362984,0.148748421,0.149694731,0.195300153,0.152061905,0.17162357,0.157983274,0.141045852,0.149759685,0.227525714,0.228944851,0.166157943,0.145786567,0.139691497,0.146397035,0.173022107,0.221104413,0.144793827,0.14005305,0.159479142,0.179561129,0.15500844,0.1912315,0.159052153,0.155684826,0.147182446,0.150424879,0.196424197,0.176885059,0.157442496,0.159997695,0.17194757,0.181716882,0.152010298,158.863791588018,219.732621528028,156.549852787904,471.997252681277,0.530425154211553,3.90650696808553,-0.145415253941015,0.592230421552536,0.142885528324935,0.144846858813529,-1.2734733368948,0.0026909774107394,0.351038333068308,0.38421492811428,0.522956429158691,0.183727400045027,0.170646119966128,0.345770223029723,0.184743972257523,0.799130830911063,0.421216841782073,23979.3373235688,0.0573252727237497,0.134511422426321,0.0939419481098258,0.0376872250963979,0.0003633087252223,0.0009833556162684,0.205303338564979,0.0199626034218837,0.147469433625918,0.0905510666744172,0,0.211901025015017
training_90,5,0,0,18-05-02,18-5-2_20231103T045616_VIs.csv,20231103,BB_rating_0,0018-05-02,20231103,18-5-2_20231103T045616_VIs_binned.csv,222230,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,54668700,406.893,543.387,23.988,134356,0.56,48524.3,2.45958,245.668,0,full_training_only,0.098107332,0.164602702,0.169944111,0.167712149,0.170115108,0.229518598,0.099274275,0.165222146,0.170039223,0.168679054,0.169352361,0.22743294,0.198610411,0.148575311,0.144934841,0.164689682,0.193426453,0.149763302,0.09882282,0.164202209,0.168306139,0.168540135,0.170650599,0.229478099,0.152139675,0.144755434,0.154605589,0.161553346,0.172514962,0.214430995,0.108973176,0.147442503,0.158971151,0.165684947,0.178784047,0.240144176,0.028250011,0.113774018,0.183544076,0.574616388,0.0171354,0.082680106,0.396238055,0.131933749,0.085294462,0.373488062,0.013045671,0,0.226112156,0.175546516,0.147547992,0.140303115,0.13997462,0.170515601,0.138384279,0.13998623,0.148382974,0.157666191,0.179166535,0.236413789,0.176411826,0.15372812,0.157638483,0.164023759,0.161548846,0.186648967,0.14915625,0.178679618,0.161156448,0.145469768,0.148215499,0.217322416,0.195561876,0.15822349,0.1544478,0.149092529,0.148809015,0.19386529,0.149068183,0.170054887,0.157933839,0.143764099,0.149477921,0.229701071,0.237211962,0.164935176,0.144985882,0.139982798,0.14466165,0.168222531,0.221607186,0.143141171,0.143859633,0.161495847,0.179258583,0.150637579,0.195615879,0.157665462,0.154713313,0.14751745,0.149268038,0.195219859,0.178634748,0.169977051,0.15772398,0.172042479,0.183895064,0.13772668,134.925838095667,196.565810196643,137.822463213788,443.318822841201,0.533483743811658,3.94189901155982,-0.146571082847978,0.594281908733065,0.142006702855082,0.147744441648506,-1.27959132100896,-0.0051520073181124,0.35006923048259,0.385784417502654,0.519634586431701,0.185782023591032,0.169004155706559,0.348623361062364,0.179104707570356,0.791613912406163,0.420401626030908,22521.2972720695,0.058199857484557,0.132725448991726,0.100246451864728,0.0342173224343816,4.53870837437082e-06,0.0002269354187185,0.202839415959006,0.0206647392285103,0.146532199866562,0.0895986420184543,0,0.214744448024981
training_90,5,0,0,18-05-02,18-5-2_20231106T080038_VIs.csv,20231106,BB_rating_0,0018-05-02,20231106,18-5-2_20231106T080038_VIs_binned.csv,229779,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,56827800,404.232,550.782,22.858,140582,0.586,47916.9,2.57414,242.728,0,full_training_only,0.105946661,0.166318501,0.165025938,0.164373129,0.16880353,0.22953224,0.107269023,0.166847379,0.165277802,0.1653565,0.167861702,0.227387594,0.208749358,0.142404485,0.136376298,0.154164889,0.192009715,0.166295255,0.106712624,0.165852831,0.163602813,0.164951953,0.169386707,0.229493072,0.162922473,0.148456336,0.157216966,0.162613479,0.166151677,0.202639069,0.115746503,0.145087867,0.155524028,0.164132336,0.178755146,0.240754119,0.026447151,0.098529457,0.157699355,0.610865223,0.020833061,0.085625753,0.435187806,0.13034295,0.080065324,0.340341862,0.014062058,0,0.237770698,0.170918634,0.141320242,0.133547455,0.137011698,0.179431272,0.146208247,0.137517136,0.143523012,0.153276031,0.174905886,0.244569688,0.19263879,0.16392772,0.166156016,0.163831973,0.149818081,0.163627422,0.165880161,0.177973775,0.152571961,0.135676598,0.143778188,0.224119317,0.220891313,0.166950307,0.152325779,0.140708854,0.13818003,0.180943717,0.165174216,0.163689024,0.142682927,0.130923345,0.14505662,0.252473868,0.272332512,0.174147858,0.144539587,0.132117876,0.12843753,0.148424638,0.228833352,0.138708351,0.134373989,0.152748012,0.177936301,0.167399995,0.220978364,0.166340952,0.152565168,0.139494496,0.138667514,0.181953506,0.19638,0.180173123,0.169358383,0.178806592,0.169932849,0.105349053,132.150984206564,190.48905687639,139.522406312152,427.079271822055,0.530389177769528,3.94057335142322,-0.145003208166071,0.592391372434172,0.134425614480504,0.145934268111158,-1.17194965735242,-0.0222103600008985,0.350831261915724,0.38606937944356,0.505417972487995,0.180517614514771,0.155014191593149,0.366207842194801,0.157762305579248,0.816286830368553,0.413937556795166,21695.6622587051,0.0635958839379513,0.108949929450239,0.10899388568741,0.0362155438045881,4.39562371702733e-05,0.0002373636807194,0.193025024285821,0.0217803155178704,0.151758908830369,0.100189451382204,0,0.215209737185658
training_90,5,0,0,18-05-02,18-5-2_20231110T055844_VIs.csv,20231110,BB_rating_0,0018-05-02,20231110,18-5-2_20231110T055844_VIs_binned.csv,189833,Exp60_5_IR13,Exp60_5_IR13,WW_Healthy_3,57827100,478.0785,622.515,20.233,120899.5,0.504,37241.25,2.891265,275.1975,0,full_training_only,0.12905095,0.186133002,0.158677146,0.144991361,0.150749083,0.230398458,0.130549048,0.186432163,0.158807883,0.145656738,0.149855374,0.228698793,0.233070269,0.142402563,0.129753337,0.143508909,0.183869472,0.16739545,0.129999157,0.185490328,0.157381263,0.145591892,0.151207383,0.230329976,0.219641578,0.159757048,0.144311813,0.141203801,0.145734123,0.189351637,0.148203948,0.164955514,0.148614835,0.145670142,0.157285614,0.235269948,0.023088715,0.08568584,0.139527901,0.654749174,0.020744549,0.076203821,0.481936473,0.128054726,0.075310809,0.302144434,0.012553558,0,0.229229002,0.157512959,0.130504867,0.125395086,0.141872814,0.215485271,0.183674867,0.147100037,0.136580098,0.138213138,0.159874625,0.234557235,0.260330404,0.169084645,0.147438734,0.139589523,0.131566471,0.151990223,0.166504218,0.177004578,0.148554027,0.13215808,0.142173727,0.23360537,0.242179516,0.171107669,0.150156462,0.132297626,0.126939975,0.177318751,0.167086672,0.155414382,0.133451075,0.124910375,0.143367777,0.275769717,0.313100962,0.179597883,0.136971786,0.116781587,0.115157937,0.138389845,0.238399797,0.137227599,0.130905991,0.148886042,0.176380271,0.168200301,0.242248001,0.170428085,0.150456744,0.130943726,0.127477321,0.178446123,0.232393736,0.206307649,0.172472647,0.155541976,0.138311042,0.09497295,131.777962735668,190.27232356861,146.028983369593,413.029220420053,0.519888723421927,3.89414699626315,-0.152951906698066,0.584927074535244,0.109960397150693,0.131099734894067,-1.1270013578768,-0.0449729155058012,0.3612527953662,0.371873865278873,0.476576823542935,0.182672340616632,0.145775857025742,0.376679385608763,0.137582266993136,0.819117746541659,0.409639293105098,20981.3435953759,0.0851689552111807,0.0951350258990204,0.130106680564567,0.0335038662398025,6.38168880758145e-05,0.0004626724385496,0.201773045873706,0.0225911783788383,0.14779459470958,0.0938161435454535,0,0.189584020251226
training_90,1,0,0,18-06-01,18-6-1_20230907T091358_VIs.csv,20230907,BB_rating_0,0018-06-01,20230907,18-6-1_20230907T091358_VIs_binned.csv,160836,Exp59_6_IR24,Exp59_6_IR24,WW_Healthy_1,42929400,429.948,527.9315,20.8685,99877.35,0.416,31312.7,2.80792,251.7305,0,full_training_only,0.096061181,0.12783909,0.152765256,0.170821028,0.196126465,0.25638698,0.096762527,0.128494999,0.152582745,0.17150126,0.19477839,0.255880079,0.162622959,0.192761121,0.19302849,0.186760847,0.163555644,0.101270939,0.096452886,0.127857742,0.151142475,0.171592004,0.196642522,0.25631237,0.122255728,0.128467063,0.151403612,0.17195884,0.198482917,0.22743184,0.104068741,0.133185357,0.156040936,0.169887339,0.193837201,0.242980427,0.031491706,0.1369283,0.235538064,0.511807058,0.008256858,0.075978015,0.338930956,0.128730798,0.084300318,0.433553381,0.014484548,0,0.176391954,0.178163957,0.174265552,0.171287344,0.164093636,0.135797557,0.118178483,0.147364036,0.164661481,0.176568242,0.191328894,0.201898864,0.117761902,0.123401292,0.144392009,0.171488438,0.205144467,0.237811892,0.100238856,0.144993344,0.169040718,0.180187353,0.197442245,0.208097483,0.123478823,0.123410421,0.151511383,0.172486055,0.19606002,0.233053298,0.118710384,0.150278986,0.172803105,0.181860028,0.191302617,0.18504488,0.141493288,0.139756907,0.144673542,0.15616851,0.189688758,0.228218996,0.212881572,0.191202251,0.178331909,0.170252853,0.145884672,0.101446744,0.123516134,0.122900512,0.151660624,0.170552132,0.196818665,0.234551933,0.105175458,0.144737497,0.167555771,0.176993957,0.193084881,0.212452436,146.519958218309,219.242060235271,144.010893083638,486.366223979706,0.541505024238456,4.02146454509685,-0.152505132181715,0.600927174266784,0.158537158627141,0.152143888028099,-1.52938361133866,0.0326945454022117,0.350724610138583,0.382305156932651,0.55495126982459,0.20651027024718,0.205761426887457,0.333054372197498,0.234116334893073,0.72494851089959,0.43771423048033,24709.8701933522,0.0415782987056048,0.183079646903524,0.0601340064938721,0.0425542563640572,0,1.25122776724661e-05,0.207315928755091,0.0174921641861076,0.152224370163223,0.051569352427069,0,0.244039463723779
training_90,1,0,0,18-06-01,18-6-1_20230908T074124_VIs.csv,20230908,BB_rating_0,0018-06-01,20230908,18-6-1_20230908T074124_VIs_binned.csv,154097,Exp59_6_IR24,Exp59_6_IR24,WW_Healthy_1,40934350,448.0635,582.715,21.799,91349.5,0.3805,30004.55,2.692685,276.7225,0,full_training_only,0.118024595,0.169505824,0.175339888,0.171485123,0.171180116,0.194464454,0.119114403,0.169954249,0.175225662,0.172173449,0.170025836,0.193506401,0.186325729,0.183736249,0.173345881,0.169153389,0.164960898,0.122477853,0.118718972,0.169155391,0.173685064,0.172341737,0.171692787,0.194406048,0.167520036,0.162029917,0.164943704,0.169460398,0.165144878,0.170901068,0.133292666,0.171353109,0.17379962,0.169010428,0.170275865,0.182268312,0.033037632,0.132150529,0.202320616,0.53445557,0.010415517,0.087620135,0.369122069,0.123653295,0.078779377,0.415249339,0.013195919,0,0.157091405,0.156397028,0.157091405,0.170660956,0.186514812,0.172244395,0.155209449,0.179279016,0.1711282,0.163353775,0.163490055,0.167539505,0.163970278,0.153009507,0.160044129,0.169012622,0.173652617,0.180310847,0.120927485,0.161887946,0.172111833,0.170761631,0.18090113,0.193409975,0.155905011,0.139952363,0.159286349,0.171000967,0.178263381,0.195591929,0.144105484,0.162419741,0.168080866,0.162608013,0.173118747,0.189667149,0.17680412,0.152181961,0.14968792,0.152227425,0.174115232,0.194983341,0.197789746,0.175211811,0.169005646,0.172678549,0.162695286,0.122618962,0.155950442,0.139277393,0.159617344,0.169469305,0.178665767,0.197019749,0.120502021,0.182138523,0.189400183,0.177771144,0.167167433,0.163020695,152.109216921809,220.410222132812,154.482936072733,462.143318818666,0.516081143621501,3.68926425867457,-0.151725623671698,0.581186136450373,0.123376486355173,0.12336542177168,-1.39601884827245,0.0176763239897709,0.361725891220368,0.362373374663553,0.517143382672239,0.192304490671281,0.183718452838789,0.309723512371891,0.206006408609428,0.754340359589305,0.426815255936763,23478.3534720598,0.05152336479117,0.146830813440878,0.0866015739803415,0.0516801097214512,0,0,0.248884825131437,0.0130098292133363,0.148541945596447,0.0570551546223426,0,0.195872383502596
